DELETE FROM `npc_trainer` WHERE (`entry`=11868);
INSERT INTO `npc_trainer` (entry, spell, spellcost, reqskill, reqskillvalue, reqlevel) VALUES 
(11868, 49052, 0, 0, 0, 77), 
(11868, 49055, 0, 0, 0, 72), 
(11868, 49056, 0, 0, 0, 78), 
(11868, 49066, 0, 0, 0, 71), 
(11868, 49067, 0, 0, 0, 77), 
(11868, 49071, 0, 0, 0, 76), 
(11868, 53271, 0, 0, 0, 75), 
(11868, 53338, 0, 0, 0, 76), 
(11868, 53339, 0, 0, 0, 80), 
(11868, 53351, 0, 0, 0, 71), 
(11868, 56641, 0, 0, 0, 50), 
(11868, 58431, 0, 0, 0, 74), 
(11868, 58434, 0, 0, 0, 80), 
(11868, 60051, 0, 0, 0, 70), 
(11868, 60052, 0, 0, 0, 75), 
(11868, 60053, 0, 0, 0, 80), 
(11868, 60192, 0, 0, 0, 80), 
(11868, 61005, 0, 0, 0, 75), 
(11868, 61006, 0, 0, 0, 80), 
(11868, 61846, 0, 0, 0, 74), 
(11868, 61847, 0, 0, 0, 80), 
(11868, 63668, 0, 0, 0, 57), 
(11868, 63669, 0, 0, 0, 63), 
(11868, 63670, 0, 0, 0, 69), 
(11868, 63671, 0, 0, 0, 75), 
(11868, 63672, 0, 0, 0, 80), 
(11868, 883, 0, 0, 0, 10), 
(11868, 2641, 0, 0, 0, 10), 
(11868, 6991, 0, 0, 0, 10), 
(11868, 982, 0, 0, 0, 10), 
(11868, 1515, 0, 0, 0, 10), 
(11868, 10, 0, 0, 0, 20), 
(11868, 66, 0, 0, 0, 68), 
(11868, 116, 0, 0, 0, 4), 
(11868, 118, 0, 0, 0, 8), 
(11868, 120, 0, 0, 0, 26), 
(11868, 122, 0, 0, 0, 10), 
(11868, 130, 0, 0, 0, 12), 
(11868, 143, 0, 0, 0, 6), 
(11868, 145, 0, 0, 0, 12), 
(11868, 205, 0, 0, 0, 8), 
(11868, 475, 0, 0, 0, 18), 
(11868, 543, 0, 0, 0, 20), 
(11868, 587, 0, 0, 0, 6), 
(11868, 597, 0, 0, 0, 12), 
(11868, 604, 0, 0, 0, 12), 
(11868, 759, 0, 0, 0, 28), 
(11868, 837, 0, 0, 0, 14), 
(11868, 865, 0, 0, 0, 26), 
(11868, 990, 0, 0, 0, 22), 
(11868, 1008, 0, 0, 0, 18), 
(11868, 1449, 0, 0, 0, 14), 
(11868, 1459, 0, 0, 0, 0), 
(11868, 1460, 0, 0, 0, 14), 
(11868, 1461, 0, 0, 0, 28), 
(11868, 1463, 0, 0, 0, 20), 
(11868, 1953, 0, 0, 0, 20), 
(11868, 2120, 0, 0, 0, 16), 
(11868, 2121, 0, 0, 0, 24), 
(11868, 2136, 0, 0, 0, 6), 
(11868, 2137, 0, 0, 0, 14), 
(11868, 2138, 0, 0, 0, 22), 
(11868, 2139, 0, 0, 0, 24), 
(11868, 2948, 0, 0, 0, 22), 
(11868, 3140, 0, 0, 0, 18), 
(11868, 3552, 0, 0, 0, 38), 
(11868, 3561, 0, 0, 0, 20), 
(11868, 3562, 0, 0, 0, 20), 
(11868, 3565, 0, 0, 0, 30), 
(11868, 5143, 0, 0, 0, 8), 
(11868, 5144, 0, 0, 0, 16), 
(11868, 5145, 0, 0, 0, 24), 
(11868, 5504, 0, 0, 0, 4), 
(11868, 5505, 0, 0, 0, 10), 
(11868, 5506, 0, 0, 0, 20), 
(11868, 6117, 0, 0, 0, 34), 
(11868, 6127, 0, 0, 0, 30), 
(11868, 6129, 0, 0, 0, 32), 
(11868, 6131, 0, 0, 0, 40), 
(11868, 6141, 0, 0, 0, 28), 
(11868, 6143, 0, 0, 0, 22), 
(11868, 7300, 0, 0, 0, 10), 
(11868, 7301, 0, 0, 0, 20), 
(11868, 7302, 0, 0, 0, 30), 
(11868, 7320, 0, 0, 0, 40), 
(11868, 7322, 0, 0, 0, 20), 
(11868, 8400, 0, 0, 0, 24), 
(11868, 8401, 0, 0, 0, 30), 
(11868, 8402, 0, 0, 0, 36), 
(11868, 8406, 0, 0, 0, 26), 
(11868, 8407, 0, 0, 0, 32), 
(11868, 8408, 0, 0, 0, 38), 
(11868, 8412, 0, 0, 0, 30), 
(11868, 8413, 0, 0, 0, 38), 
(11868, 8416, 0, 0, 0, 32), 
(11868, 8417, 0, 0, 0, 40), 
(11868, 8422, 0, 0, 0, 32), 
(11868, 8423, 0, 0, 0, 40), 
(11868, 8427, 0, 0, 0, 36), 
(11868, 8437, 0, 0, 0, 22), 
(11868, 8438, 0, 0, 0, 30), 
(11868, 8439, 0, 0, 0, 38), 
(11868, 8444, 0, 0, 0, 28), 
(11868, 8445, 0, 0, 0, 34), 
(11868, 8446, 0, 0, 0, 40), 
(11868, 8450, 0, 0, 0, 24), 
(11868, 8451, 0, 0, 0, 36), 
(11868, 8455, 0, 0, 0, 30), 
(11868, 8457, 0, 0, 0, 30), 
(11868, 8458, 0, 0, 0, 40), 
(11868, 8461, 0, 0, 0, 32), 
(11868, 8462, 0, 0, 0, 42), 
(11868, 8492, 0, 0, 0, 34), 
(11868, 8494, 0, 0, 0, 28), 
(11868, 8495, 0, 0, 0, 36), 
(11868, 10053, 0, 0, 0, 48), 
(11868, 10054, 0, 0, 0, 58), 
(11868, 10059, 0, 0, 0, 40), 
(11868, 10138, 0, 0, 0, 40), 
(11868, 10139, 0, 0, 0, 50), 
(11868, 10144, 0, 0, 0, 42), 
(11868, 10145, 0, 0, 0, 52), 
(11868, 10148, 0, 0, 0, 42), 
(11868, 10149, 0, 0, 0, 48), 
(11868, 10150, 0, 0, 0, 54), 
(11868, 10151, 0, 0, 0, 60), 
(11868, 10156, 0, 0, 0, 42), 
(11868, 10157, 0, 0, 0, 56), 
(11868, 10159, 0, 0, 0, 42), 
(11868, 10160, 0, 0, 0, 50), 
(11868, 10161, 0, 0, 0, 58), 
(11868, 10169, 0, 0, 0, 42), 
(11868, 10170, 0, 0, 0, 54), 
(11868, 10173, 0, 0, 0, 48), 
(11868, 10174, 0, 0, 0, 60), 
(11868, 10177, 0, 0, 0, 52), 
(11868, 10179, 0, 0, 0, 44), 
(11868, 10180, 0, 0, 0, 50), 
(11868, 10181, 0, 0, 0, 56), 
(11868, 10185, 0, 0, 0, 44), 
(11868, 10186, 0, 0, 0, 52), 
(11868, 10187, 0, 0, 0, 60), 
(11868, 10191, 0, 0, 0, 44), 
(11868, 10192, 0, 0, 0, 52), 
(11868, 10193, 0, 0, 0, 60), 
(11868, 10197, 0, 0, 0, 46), 
(11868, 10199, 0, 0, 0, 54), 
(11868, 10201, 0, 0, 0, 46), 
(11868, 10202, 0, 0, 0, 54), 
(11868, 10205, 0, 0, 0, 46), 
(11868, 10206, 0, 0, 0, 52), 
(11868, 10207, 0, 0, 0, 58), 
(11868, 10211, 0, 0, 0, 48), 
(11868, 10212, 0, 0, 0, 56), 
(11868, 10215, 0, 0, 0, 48), 
(11868, 10216, 0, 0, 0, 56), 
(11868, 10219, 0, 0, 0, 50), 
(11868, 10220, 0, 0, 0, 60), 
(11868, 10223, 0, 0, 0, 50), 
(11868, 10225, 0, 0, 0, 60), 
(11868, 10230, 0, 0, 0, 54), 
(11868, 11416, 0, 0, 0, 40), 
(11868, 12051, 0, 0, 0, 20), 
(11868, 12505, 0, 0, 0, 24), 
(11868, 12522, 0, 0, 0, 30), 
(11868, 12523, 0, 0, 0, 36), 
(11868, 12524, 0, 0, 0, 42), 
(11868, 12525, 0, 0, 0, 48), 
(11868, 12526, 0, 0, 0, 54), 
(11868, 12824, 0, 0, 0, 20), 
(11868, 12825, 0, 0, 0, 40), 
(11868, 12826, 0, 0, 0, 60), 
(11868, 13018, 0, 0, 0, 36), 
(11868, 13019, 0, 0, 0, 44), 
(11868, 13020, 0, 0, 0, 52), 
(11868, 13021, 0, 0, 0, 60), 
(11868, 13031, 0, 0, 0, 46), 
(11868, 13032, 0, 0, 0, 52), 
(11868, 13033, 0, 0, 0, 58), 
(11868, 18809, 0, 0, 0, 60), 
(11868, 22782, 0, 0, 0, 46), 
(11868, 22783, 0, 0, 0, 58), 
(11868, 23028, 0, 0, 0, 56), 
(11868, 25304, 0, 0, 0, 60), 
(11868, 25306, 0, 0, 0, 62), 
(11868, 25345, 0, 0, 0, 60), 
(11868, 27070, 0, 0, 0, 66), 
(11868, 27071, 0, 0, 0, 63), 
(11868, 27072, 0, 0, 0, 69), 
(11868, 27073, 0, 0, 0, 65), 
(11868, 27074, 0, 0, 0, 70), 
(11868, 27075, 0, 0, 0, 63), 
(11868, 27078, 0, 0, 0, 61), 
(11868, 27079, 0, 0, 0, 70), 
(11868, 27080, 0, 0, 0, 62), 
(11868, 27082, 0, 0, 0, 70), 
(11868, 27085, 0, 0, 0, 68), 
(11868, 27086, 0, 0, 0, 64), 
(11868, 27087, 0, 0, 0, 65), 
(11868, 27088, 0, 0, 0, 67), 
(11868, 27090, 0, 0, 0, 70), 
(11868, 27101, 0, 0, 0, 68), 
(11868, 27124, 0, 0, 0, 69), 
(11868, 27125, 0, 0, 0, 69), 
(11868, 27126, 0, 0, 0, 70), 
(11868, 27127, 0, 0, 0, 70), 
(11868, 27128, 0, 0, 0, 69), 
(11868, 27130, 0, 0, 0, 63), 
(11868, 27131, 0, 0, 0, 68), 
(11868, 27132, 0, 0, 0, 66), 
(11868, 27133, 0, 0, 0, 65), 
(11868, 27134, 0, 0, 0, 64), 
(11868, 28609, 0, 0, 0, 60), 
(11868, 28612, 0, 0, 0, 60), 
(11868, 30449, 0, 0, 0, 70), 
(11868, 30451, 0, 0, 0, 64), 
(11868, 30455, 0, 0, 0, 66), 
(11868, 30482, 0, 0, 0, 62), 
(11868, 32796, 0, 0, 0, 70), 
(11868, 33041, 0, 0, 0, 56), 
(11868, 33042, 0, 0, 0, 64), 
(11868, 33043, 0, 0, 0, 70), 
(11868, 33405, 0, 0, 0, 70), 
(11868, 33717, 0, 0, 0, 70), 
(11868, 33933, 0, 0, 0, 70), 
(11868, 33938, 0, 0, 0, 70), 
(11868, 33944, 0, 0, 0, 67), 
(11868, 33946, 0, 0, 0, 69), 
(11868, 37420, 0, 0, 0, 65), 
(11868, 38692, 0, 0, 0, 70), 
(11868, 38697, 0, 0, 0, 70), 
(11868, 38699, 0, 0, 0, 69), 
(11868, 38704, 0, 0, 0, 70), 
(11868, 42832, 0, 0, 0, 74), 
(11868, 42833, 0, 0, 0, 78), 
(11868, 42841, 0, 0, 0, 75), 
(11868, 42842, 0, 0, 0, 79), 
(11868, 42843, 0, 0, 0, 75), 
(11868, 42846, 0, 0, 0, 79), 
(11868, 42858, 0, 0, 0, 73), 
(11868, 42859, 0, 0, 0, 78), 
(11868, 42872, 0, 0, 0, 74), 
(11868, 42873, 0, 0, 0, 80), 
(11868, 42890, 0, 0, 0, 73), 
(11868, 42891, 0, 0, 0, 77), 
(11868, 42894, 0, 0, 0, 71), 
(11868, 42896, 0, 0, 0, 76), 
(11868, 42897, 0, 0, 0, 80), 
(11868, 42913, 0, 0, 0, 72), 
(11868, 42914, 0, 0, 0, 78), 
(11868, 42917, 0, 0, 0, 75), 
(11868, 42920, 0, 0, 0, 76), 
(11868, 42921, 0, 0, 0, 80), 
(11868, 42925, 0, 0, 0, 72), 
(11868, 42926, 0, 0, 0, 79), 
(11868, 42930, 0, 0, 0, 72), 
(11868, 42931, 0, 0, 0, 79), 
(11868, 42939, 0, 0, 0, 74), 
(11868, 42940, 0, 0, 0, 80), 
(11868, 42944, 0, 0, 0, 75), 
(11868, 42945, 0, 0, 0, 80), 
(11868, 42949, 0, 0, 0, 75), 
(11868, 42950, 0, 0, 0, 80), 
(11868, 42955, 0, 0, 0, 75), 
(11868, 42956, 0, 0, 0, 80), 
(11868, 42985, 0, 0, 0, 77), 
(11868, 42995, 0, 0, 0, 80), 
(11868, 43002, 0, 0, 0, 80), 
(11868, 43008, 0, 0, 0, 79), 
(11868, 43010, 0, 0, 0, 78), 
(11868, 43012, 0, 0, 0, 79), 
(11868, 43015, 0, 0, 0, 76), 
(11868, 43017, 0, 0, 0, 77), 
(11868, 43019, 0, 0, 0, 73), 
(11868, 43020, 0, 0, 0, 79), 
(11868, 43023, 0, 0, 0, 71), 
(11868, 43024, 0, 0, 0, 79), 
(11868, 43038, 0, 0, 0, 75), 
(11868, 43039, 0, 0, 0, 80), 
(11868, 43045, 0, 0, 0, 71), 
(11868, 43046, 0, 0, 0, 79), 
(11868, 43987, 0, 0, 0, 70), 
(11868, 44614, 0, 0, 0, 75), 
(11868, 44780, 0, 0, 0, 70), 
(11868, 44781, 0, 0, 0, 80), 
(11868, 45438, 0, 0, 0, 30), 
(11868, 47610, 0, 0, 0, 80), 
(11868, 55342, 0, 0, 0, 80), 
(11868, 55359, 0, 0, 0, 70), 
(11868, 55360, 0, 0, 0, 80), 
(11868, 58659, 0, 0, 0, 80), 
(11868, 10140, 0, 0, 0, 60), 
(11868, 61024, 0, 0, 0, 80), 
(11868, 28272, 0, 0, 0, 60), 
(11868, 53140, 0, 0, 0, 71), 
(11868, 17, 0, 0, 0, 6), 
(11868, 139, 0, 0, 0, 8), 
(11868, 453, 0, 0, 0, 20), 
(11868, 527, 0, 0, 0, 18), 
(11868, 528, 0, 0, 0, 14), 
(11868, 552, 0, 0, 0, 32), 
(11868, 586, 0, 0, 0, 8), 
(11868, 588, 0, 0, 0, 12), 
(11868, 589, 0, 0, 0, 4), 
(11868, 591, 0, 0, 0, 6), 
(11868, 592, 0, 0, 0, 12), 
(11868, 594, 0, 0, 0, 10), 
(11868, 596, 0, 0, 0, 30), 
(11868, 598, 0, 0, 0, 14), 
(11868, 600, 0, 0, 0, 18), 
(11868, 602, 0, 0, 0, 30), 
(11868, 605, 0, 0, 0, 30), 
(11868, 970, 0, 0, 0, 18), 
(11868, 976, 0, 0, 0, 30), 
(11868, 984, 0, 0, 0, 22), 
(11868, 988, 0, 0, 0, 36), 
(11868, 992, 0, 0, 0, 26), 
(11868, 996, 0, 0, 0, 40), 
(11868, 1004, 0, 0, 0, 30), 
(11868, 1006, 0, 0, 0, 40), 
(11868, 1243, 0, 0, 0, 0), 
(11868, 1244, 0, 0, 0, 12), 
(11868, 1245, 0, 0, 0, 24), 
(11868, 1706, 0, 0, 0, 34), 
(11868, 2006, 0, 0, 0, 10), 
(11868, 2010, 0, 0, 0, 22), 
(11868, 2052, 0, 0, 0, 4), 
(11868, 2053, 0, 0, 0, 10), 
(11868, 2054, 0, 0, 0, 16), 
(11868, 2055, 0, 0, 0, 22), 
(11868, 2060, 0, 0, 0, 40), 
(11868, 2061, 0, 0, 0, 20), 
(11868, 2096, 0, 0, 0, 22), 
(11868, 2767, 0, 0, 0, 34), 
(11868, 2791, 0, 0, 0, 36), 
(11868, 3747, 0, 0, 0, 24), 
(11868, 6060, 0, 0, 0, 38), 
(11868, 6063, 0, 0, 0, 28), 
(11868, 6064, 0, 0, 0, 34), 
(11868, 6065, 0, 0, 0, 30), 
(11868, 6066, 0, 0, 0, 36), 
(11868, 6074, 0, 0, 0, 14), 
(11868, 6075, 0, 0, 0, 20), 
(11868, 6076, 0, 0, 0, 26), 
(11868, 6077, 0, 0, 0, 32), 
(11868, 6078, 0, 0, 0, 38), 
(11868, 7128, 0, 0, 0, 20), 
(11868, 8092, 0, 0, 0, 10), 
(11868, 8102, 0, 0, 0, 16), 
(11868, 8103, 0, 0, 0, 22), 
(11868, 8104, 0, 0, 0, 28), 
(11868, 8105, 0, 0, 0, 34), 
(11868, 8106, 0, 0, 0, 40), 
(11868, 8122, 0, 0, 0, 14), 
(11868, 8124, 0, 0, 0, 28), 
(11868, 8129, 0, 0, 0, 24), 
(11868, 9472, 0, 0, 0, 26), 
(11868, 9473, 0, 0, 0, 32), 
(11868, 9474, 0, 0, 0, 38), 
(11868, 9484, 0, 0, 0, 20), 
(11868, 9485, 0, 0, 0, 40), 
(11868, 10880, 0, 0, 0, 34), 
(11868, 10881, 0, 0, 0, 46), 
(11868, 10888, 0, 0, 0, 42), 
(11868, 10890, 0, 0, 0, 56), 
(11868, 10892, 0, 0, 0, 42), 
(11868, 10893, 0, 0, 0, 50), 
(11868, 10894, 0, 0, 0, 58), 
(11868, 10898, 0, 0, 0, 42), 
(11868, 10899, 0, 0, 0, 48), 
(11868, 10900, 0, 0, 0, 54), 
(11868, 10901, 0, 0, 0, 60), 
(11868, 10909, 0, 0, 0, 44), 
(11868, 10915, 0, 0, 0, 44), 
(11868, 10916, 0, 0, 0, 50), 
(11868, 10917, 0, 0, 0, 56), 
(11868, 10927, 0, 0, 0, 44), 
(11868, 10928, 0, 0, 0, 50), 
(11868, 10929, 0, 0, 0, 56), 
(11868, 10933, 0, 0, 0, 46), 
(11868, 10934, 0, 0, 0, 54), 
(11868, 10937, 0, 0, 0, 48), 
(11868, 10938, 0, 0, 0, 60), 
(11868, 10945, 0, 0, 0, 46), 
(11868, 10946, 0, 0, 0, 52), 
(11868, 10947, 0, 0, 0, 58), 
(11868, 10951, 0, 0, 0, 50), 
(11868, 10952, 0, 0, 0, 60), 
(11868, 10955, 0, 0, 0, 60), 
(11868, 10957, 0, 0, 0, 42), 
(11868, 10958, 0, 0, 0, 56), 
(11868, 10960, 0, 0, 0, 50), 
(11868, 10961, 0, 0, 0, 60), 
(11868, 10963, 0, 0, 0, 46), 
(11868, 10964, 0, 0, 0, 52), 
(11868, 10965, 0, 0, 0, 58), 
(11868, 14752, 0, 0, 0, 30), 
(11868, 14818, 0, 0, 0, 40), 
(11868, 14819, 0, 0, 0, 50), 
(11868, 14914, 0, 0, 0, 20), 
(11868, 15237, 0, 0, 0, 20), 
(11868, 15261, 0, 0, 0, 60), 
(11868, 15262, 0, 0, 0, 24), 
(11868, 15263, 0, 0, 0, 30), 
(11868, 15264, 0, 0, 0, 36), 
(11868, 15265, 0, 0, 0, 42), 
(11868, 15266, 0, 0, 0, 48), 
(11868, 15267, 0, 0, 0, 54), 
(11868, 15430, 0, 0, 0, 28), 
(11868, 15431, 0, 0, 0, 36), 
(11868, 17311, 0, 0, 0, 28), 
(11868, 17312, 0, 0, 0, 36), 
(11868, 17313, 0, 0, 0, 44), 
(11868, 17314, 0, 0, 0, 52), 
(11868, 18807, 0, 0, 0, 60), 
(11868, 19238, 0, 0, 0, 26), 
(11868, 19240, 0, 0, 0, 34), 
(11868, 19241, 0, 0, 0, 42), 
(11868, 19242, 0, 0, 0, 50), 
(11868, 19243, 0, 0, 0, 58), 
(11868, 19276, 0, 0, 0, 28), 
(11868, 19277, 0, 0, 0, 36), 
(11868, 19278, 0, 0, 0, 44), 
(11868, 19279, 0, 0, 0, 52), 
(11868, 19280, 0, 0, 0, 60), 
(11868, 20770, 0, 0, 0, 58), 
(11868, 21562, 0, 0, 0, 48), 
(11868, 21564, 0, 0, 0, 60), 
(11868, 25210, 0, 0, 0, 63), 
(11868, 25213, 0, 0, 0, 68), 
(11868, 25217, 0, 0, 0, 65), 
(11868, 25218, 0, 0, 0, 70), 
(11868, 25221, 0, 0, 0, 65), 
(11868, 25222, 0, 0, 0, 70), 
(11868, 25233, 0, 0, 0, 61), 
(11868, 25235, 0, 0, 0, 67), 
(11868, 25308, 0, 0, 0, 68), 
(11868, 25312, 0, 0, 0, 70), 
(11868, 25314, 0, 0, 0, 60), 
(11868, 25315, 0, 0, 0, 60), 
(11868, 25316, 0, 0, 0, 60), 
(11868, 25331, 0, 0, 0, 68), 
(11868, 25363, 0, 0, 0, 61), 
(11868, 25364, 0, 0, 0, 69), 
(11868, 25367, 0, 0, 0, 65), 
(11868, 25368, 0, 0, 0, 70), 
(11868, 25372, 0, 0, 0, 63), 
(11868, 25375, 0, 0, 0, 69), 
(11868, 25384, 0, 0, 0, 66), 
(11868, 25387, 0, 0, 0, 68), 
(11868, 25389, 0, 0, 0, 70), 
(11868, 25392, 0, 0, 0, 70), 
(11868, 25431, 0, 0, 0, 69), 
(11868, 25433, 0, 0, 0, 68), 
(11868, 25435, 0, 0, 0, 68), 
(11868, 25437, 0, 0, 0, 66), 
(11868, 25467, 0, 0, 0, 68), 
(11868, 27681, 0, 0, 0, 60), 
(11868, 27683, 0, 0, 0, 56), 
(11868, 27799, 0, 0, 0, 44), 
(11868, 27800, 0, 0, 0, 52), 
(11868, 27801, 0, 0, 0, 60), 
(11868, 27841, 0, 0, 0, 60), 
(11868, 27870, 0, 0, 0, 50), 
(11868, 27871, 0, 0, 0, 60), 
(11868, 28275, 0, 0, 0, 70), 
(11868, 32375, 0, 0, 0, 70), 
(11868, 32379, 0, 0, 0, 62), 
(11868, 32546, 0, 0, 0, 64), 
(11868, 32996, 0, 0, 0, 70), 
(11868, 32999, 0, 0, 0, 70), 
(11868, 33076, 0, 0, 0, 68), 
(11868, 34433, 0, 0, 0, 66), 
(11868, 34863, 0, 0, 0, 56), 
(11868, 34864, 0, 0, 0, 60), 
(11868, 34865, 0, 0, 0, 65), 
(11868, 34866, 0, 0, 0, 70), 
(11868, 34916, 0, 0, 0, 60), 
(11868, 34917, 0, 0, 0, 70), 
(11868, 39374, 0, 0, 0, 70), 
(11868, 48040, 0, 0, 0, 71), 
(11868, 48045, 0, 0, 0, 75), 
(11868, 48062, 0, 0, 0, 73), 
(11868, 48063, 0, 0, 0, 78), 
(11868, 48065, 0, 0, 0, 75), 
(11868, 48066, 0, 0, 0, 80), 
(11868, 48067, 0, 0, 0, 75), 
(11868, 48068, 0, 0, 0, 80), 
(11868, 48070, 0, 0, 0, 73), 
(11868, 48071, 0, 0, 0, 79), 
(11868, 48072, 0, 0, 0, 76), 
(11868, 48073, 0, 0, 0, 80), 
(11868, 48074, 0, 0, 0, 80), 
(11868, 48077, 0, 0, 0, 75), 
(11868, 48078, 0, 0, 0, 80), 
(11868, 48086, 0, 0, 0, 75), 
(11868, 48087, 0, 0, 0, 80), 
(11868, 48088, 0, 0, 0, 75), 
(11868, 48089, 0, 0, 0, 80), 
(11868, 48112, 0, 0, 0, 74), 
(11868, 48113, 0, 0, 0, 79), 
(11868, 48119, 0, 0, 0, 72), 
(11868, 48120, 0, 0, 0, 78), 
(11868, 48122, 0, 0, 0, 74), 
(11868, 48123, 0, 0, 0, 79), 
(11868, 48124, 0, 0, 0, 75), 
(11868, 48125, 0, 0, 0, 80), 
(11868, 48126, 0, 0, 0, 74), 
(11868, 48127, 0, 0, 0, 79), 
(11868, 48134, 0, 0, 0, 72), 
(11868, 48135, 0, 0, 0, 78), 
(11868, 48155, 0, 0, 0, 74), 
(11868, 48156, 0, 0, 0, 80), 
(11868, 48157, 0, 0, 0, 75), 
(11868, 48158, 0, 0, 0, 80), 
(11868, 48159, 0, 0, 0, 75), 
(11868, 48160, 0, 0, 0, 80), 
(11868, 48161, 0, 0, 0, 80), 
(11868, 48162, 0, 0, 0, 80), 
(11868, 48168, 0, 0, 0, 77), 
(11868, 48169, 0, 0, 0, 76), 
(11868, 48170, 0, 0, 0, 77), 
(11868, 48171, 0, 0, 0, 78), 
(11868, 48172, 0, 0, 0, 73), 
(11868, 48173, 0, 0, 0, 80), 
(11868, 48299, 0, 0, 0, 73), 
(11868, 48300, 0, 0, 0, 79), 
(11868, 53005, 0, 0, 0, 70), 
(11868, 53006, 0, 0, 0, 75), 
(11868, 53007, 0, 0, 0, 80), 
(11868, 53023, 0, 0, 0, 80), 
(11868, 64843, 0, 0, 0, 80), 
(11868, 64901, 0, 0, 0, 60), 
(11868, 6346, 0, 0, 0, 20), 
(11868, 2944, 0, 0, 0, 20), 
(11868, 131, 0, 0, 0, 22), 
(11868, 324, 0, 0, 0, 8), 
(11868, 325, 0, 0, 0, 16), 
(11868, 332, 0, 0, 0, 6), 
(11868, 370, 0, 0, 0, 12), 
(11868, 421, 0, 0, 0, 32), 
(11868, 526, 0, 0, 0, 16), 
(11868, 529, 0, 0, 0, 8), 
(11868, 546, 0, 0, 0, 28), 
(11868, 547, 0, 0, 0, 12), 
(11868, 548, 0, 0, 0, 14), 
(11868, 556, 0, 0, 0, 30), 
(11868, 905, 0, 0, 0, 24), 
(11868, 913, 0, 0, 0, 18), 
(11868, 915, 0, 0, 0, 20), 
(11868, 930, 0, 0, 0, 40), 
(11868, 939, 0, 0, 0, 24), 
(11868, 943, 0, 0, 0, 26), 
(11868, 945, 0, 0, 0, 32), 
(11868, 959, 0, 0, 0, 32), 
(11868, 1064, 0, 0, 0, 40), 
(11868, 1535, 0, 0, 0, 12), 
(11868, 2008, 0, 0, 0, 12), 
(11868, 2062, 0, 0, 0, 66), 
(11868, 2484, 0, 0, 0, 6), 
(11868, 2645, 0, 0, 0, 16), 
(11868, 2825, 0, 0, 0, 70), 
(11868, 2860, 0, 0, 0, 48), 
(11868, 2894, 0, 0, 0, 68), 
(11868, 3738, 0, 0, 0, 64), 
(11868, 5675, 0, 0, 0, 26), 
(11868, 5730, 0, 0, 0, 8), 
(11868, 6041, 0, 0, 0, 32), 
(11868, 6196, 0, 0, 0, 26), 
(11868, 6363, 0, 0, 0, 20), 
(11868, 6364, 0, 0, 0, 30), 
(11868, 6365, 0, 0, 0, 40), 
(11868, 6375, 0, 0, 0, 30), 
(11868, 6377, 0, 0, 0, 40), 
(11868, 6390, 0, 0, 0, 18), 
(11868, 6391, 0, 0, 0, 28), 
(11868, 6392, 0, 0, 0, 38), 
(11868, 6495, 0, 0, 0, 34), 
(11868, 8004, 0, 0, 0, 20), 
(11868, 8005, 0, 0, 0, 40), 
(11868, 8008, 0, 0, 0, 28), 
(11868, 8010, 0, 0, 0, 36), 
(11868, 8012, 0, 0, 0, 32), 
(11868, 8017, 0, 0, 0, 0), 
(11868, 8018, 0, 0, 0, 8), 
(11868, 8019, 0, 0, 0, 16), 
(11868, 8024, 0, 0, 0, 10), 
(11868, 8027, 0, 0, 0, 18), 
(11868, 8030, 0, 0, 0, 26), 
(11868, 8033, 0, 0, 0, 20), 
(11868, 8038, 0, 0, 0, 28), 
(11868, 8042, 0, 0, 0, 4), 
(11868, 8044, 0, 0, 0, 8), 
(11868, 8045, 0, 0, 0, 14), 
(11868, 8046, 0, 0, 0, 24), 
(11868, 8050, 0, 0, 0, 10), 
(11868, 8052, 0, 0, 0, 18), 
(11868, 8053, 0, 0, 0, 28), 
(11868, 8056, 0, 0, 0, 20), 
(11868, 8058, 0, 0, 0, 34), 
(11868, 8075, 0, 0, 0, 10), 
(11868, 8134, 0, 0, 0, 40), 
(11868, 8143, 0, 0, 0, 18), 
(11868, 8154, 0, 0, 0, 14), 
(11868, 8155, 0, 0, 0, 24), 
(11868, 8160, 0, 0, 0, 24), 
(11868, 8161, 0, 0, 0, 38), 
(11868, 8170, 0, 0, 0, 38), 
(11868, 8177, 0, 0, 0, 30), 
(11868, 8181, 0, 0, 0, 24), 
(11868, 8184, 0, 0, 0, 28), 
(11868, 8190, 0, 0, 0, 26), 
(11868, 8227, 0, 0, 0, 28), 
(11868, 8232, 0, 0, 0, 30), 
(11868, 8235, 0, 0, 0, 40), 
(11868, 8249, 0, 0, 0, 38), 
(11868, 8498, 0, 0, 0, 22), 
(11868, 8499, 0, 0, 0, 32), 
(11868, 8512, 0, 0, 0, 32), 
(11868, 8737, 0, 0, 0, 40), 
(11868, 10391, 0, 0, 0, 38), 
(11868, 10392, 0, 0, 0, 44), 
(11868, 10395, 0, 0, 0, 48), 
(11868, 10396, 0, 0, 0, 56), 
(11868, 10399, 0, 0, 0, 24), 
(11868, 10406, 0, 0, 0, 34), 
(11868, 10407, 0, 0, 0, 44), 
(11868, 10408, 0, 0, 0, 54), 
(11868, 10412, 0, 0, 0, 36), 
(11868, 10413, 0, 0, 0, 48), 
(11868, 10414, 0, 0, 0, 60), 
(11868, 10427, 0, 0, 0, 48), 
(11868, 10428, 0, 0, 0, 58), 
(11868, 10431, 0, 0, 0, 48), 
(11868, 10432, 0, 0, 0, 56), 
